hook date,unhook date,floor,wall_id,room_id,painting name,artist,date,image id,information,height,width,frame left distance,painting left distance,painting right distance,frame right distance,frame ground distance,painting ground distance,Type,Description (fr),NMFA Source,External source,Inventory number,Acquisition,Inscriptions/marks (fr),Inscriptions/marks (en),Bibliography,Notes,Photographer,Location represented
2019-02-13,,0,W0_221,Room_7,Le dé,Juan Gris,1922,0_0701,available,0.595,0.36,10.13,10.22,10.55,10.62,1.2,1.26,Oil on canvas,"L'oeuvre appartient à la dernière manière de Gris : les courbes et les droites se combinent en un rythme souple et les tons se fondent les uns avec les autres. Il demeure la volonté, purement cubiste, de fuir la perspective : la table est parallèle au plan de la toile ; le dé, le paquet de tabac, le journal et les compotiers se superposent tout en conservant leur identité.",https://collections-mba.nancy.fr/fr/notice/d-98-11-9-le-de-b8ae10b8-36af-49c7-b512-a17ea11042b6,,D.98.11.9,D.1998.11 Dépôt Musée national d'art moderne,"Signature
en bas à gauche
Juan Gris","Signature
lower left
Juan Gris","Bernard Dorival, Trois mois d''activité (octobre-novembre 1949), Musées de France, n° 6, Paris, 1949
p.154-161
Michel Seuphor, La peinture abstraite, Flammarion, 1962
p.18
Salmon Béatrice (dir.), Collection du musée des beaux-arts de Nancy. Regards, Réunion des musées nationaux, 1999
p.219, ill. ; p.218",,Cliché G. Mangin,
2019-02-13,,0,W0_221,Room_7,La tranche de pastèque,Louis Marcoussis,1926,0_0703,available,0.39,0.5,11.45,11.49,11.93,11.97,1.33,1.37,Fixed under glass and oil,"La technique de la peinture fixée sous verre est un art populaire de la fin des XVIII et XIX ème siècles, qui a suscité l'intérêt de certains artistes du XXème siècle tels que Wassily Kandinsky ou Etienne Cournault.",https://collections-mba.nancy.fr/fr/notice/d-98-11-11-la-tranche-de-pasteque-1fe0c287-675f-4bc7-8841-134fbd693203,,D.98.11.11,D.1998.11 Dépôt Musée national d'art moderne,,,,,Cliché Ville de Nancy,
2019-02-13,,0,W0_221,Room_7,Nature morte aux poissons,Louis Marcoussis,1927,0_0705,available,0.422,0.72,12.08,12.16,12.86,12.92,1.25,1.33,Fixed under glass and oil,,https://collections-mba.nancy.fr/fr/notice/d-98-11-12-nature-morte-aux-poissons-48823596-d83f-4a1d-ac19-68f0f95f92cd,,D.98.11.12,D.1998.11 Dépôt Musée national d'art moderne,"Monogramme
en bas à gauche
L M
Date
en bas à droite
27","Monogrammed
lower left
L M
Date
lower right
27",,,"Cliché Ville de Nancy, Patrice Buren",
2019-02-13,,0,W0_221,Room_7,Femme à la draperie,Henri Laurens,1932,0_0707,available,0.47,0.43,13.77,13.77,14.18,14.18,1.31,1.31,Bronze,"""J'apire au mûrissement des formes. Je voudrais arriver à les rendre tellement pleines, tellement juteuses qu'on ne pourrait rien y ajouter"". (Laurens)",https://collections-mba.nancy.fr/fr/notice/d-2006-2-2-femme-a-la-draperie-683b9780-560e-4906-ae56-c6f04c3c218c,,D.2006.2.2,2006.2 Dépôt Musée national d'art moderne,"Monogramme
à gauche
gravé
HL / M.N.
Marque
sur le socle
dans une étiquette en relief
CIRE PERDUE / PARIS / ER[O]BECCHI","Monogrammed
on left
engraved
HL / M.N.
Mark
on base
in a raised label
CIRE PERDUE / PARIS / ER[O]BECCHI",,,"Cliché Michel Bourguet © ADAGP, Paris, 2021",
2019-02-13,,0,W0_221,Room_7,Guitare,Henri Laurens,1926,0_0709,available,0.97,1.39,15.17,18.17,16.5,16.5,01.07,01.07,Bronze,,https://collections-mba.nancy.fr/fr/notice/d-98-11-19-guitare-8ac90982-de5d-4f53-8c60-f28932aca6d7,,D.98.11.19,D.1998.11 Dépôt Musée national d'art moderne,"Monogramme
en bas à droite
HL / M. N.
Marque
en bas à gauche
Alexis Rudier. / Fondeur. Paris.","Monogrammed
lower right
HL / M. N.
Mark
lower left
Alexis Rudier / Fondeur. Paris.",,,"Cliché Michel Bourguet © ADAGP, Paris, 2021",
2019-02-13,,0,W0_139,Room_7,Les dentellières de Burano,Georges Dayez,1951-1959,0_0718,available,0.93,1.115,0.01,0.04,2.46,2.49,0.46,0.48,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/87-6-1-les-dentellieres-de-burano-8912eddd-edeb-42f3-988a-0d63036ef771,,87.6.1,1987.6 Legs Goudchaux,"Signature
en bas à gauche
DAYEZ 51-59
Inscription
au verso sur la toile
en haut à gauche
DAYEZ 53 / LES DENTELLIERES / DE BURANO / 40 F 81x100","Signature
lower left
DAYEZ 51-59
Inscription
on verso on canvas
top left
DAYEZ 53 / LES DENTELLIERES / DE BURANO / 40 F 81x100","Jacques Duchateau, Dayez, Editions du Musée de poche, 1967
ill.
Jean-Jacques Levêque, Georges Dayez, Artcurial, 1978",,"Cliché Michel Bourguet © ADAGP, Paris, 2021",Italia
2019-02-13,,0,W0_159,Room_7,La Veillée,Edouard Pignon,1937,0_0720,available,1.62,1.305,0.75,0.85,1.95,02.05,0.74,0.83,Oil on canvas,,,https://www.navigart.fr/fnac/artwork/edouard-pignon-la-veillee-140000000020315,,"Dépôt de la Direction des Arts et des Lettres, 1945",,,,,,
2019-02-13,,0,W0_147,Room_11,La femme aux bas blancs,Suzanne Valadon,1924,0_0724,available,0.9,0.78,3.14,3.21,3.78,3.88,01.07,1.16,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/65-2-99-la-femme-aux-bas-blancs-f07187c2-2a01-4717-8117-5c79719e5560,,65.2.99,1965.2 Legs Galilée,"Signature et date
en bas à droite
Suzanne Valadon 1924
Etiquette
au recto
(Aujourd'hui disparue, 1997)
La femme au bas / M. Galilée
Numéro
au verso sur la toile
Craie
85
Mention
au verso sur la toile
Crayon
Suédois Cimaise
Etiquette
au verso sur le cadre
Chenue / Martigny. Exposition Suzanne Valadon. 1995
Etiquette
au verso sur le cadre
De Baroche à Modigliani","Signature and date
lower right
Suzanne Valadon 1924
Label
on front
(No longer extant, 1997)
La femme au bas / M. Galilée
Number
verso on canvas
Chalk
85
Mention
on verso on canvas
Pencil
Swedish Chair rail
Label
on verso on frame
Chenue / Martigny. Suzanne Valadon Exhibition. 1995
Label
on back of frame
From Baroche to Modigliani","Nancy, Capitale de la Lorraine, Nancy, 1966
""La Chronique des Arts"", Supplément de la Gazette des Beaux-Arts, n°1165, 1966
ill. p.11, n°42
Denis Rouart, ""Musée des Beaux-Arts de Nancy : La collection Henri Galilée"", La Revue du Louvre et des musées de France, n°6, 1968, p.403-408
ill. p.405, fig.2
Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p.95, ill.
Pierre Cabanne, ""Nancy, le Musée de Galilée"", Muséart, n°5, 1990, p.86-93
p.92, ill., fig.2
Léon Munière, ""L'objet du mois : Femme aux bas blancs par Suzanne Valadon"", L'Estampille, L'objet d'art, n°253, 1991
ill.
Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
p.339, ill., cat. 99
Salmon Béatrice (dir.), Collection du musée des beaux-arts de Nancy. Regards, Réunion des musées nationaux, 1999
p.207, ill. ; p.208",,Cliché Gilbert Mangin,
2019-02-13,,0,W0_232,Room_14,Femme assise avec mimosa,Charles Camoin,Circa 1920,0_0726,available,0.835,0.72,4.49,4.58,5.11,5.21,1.56,1.66,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/65-2-10-femme-assise-avec-mimosa-a11d0186-3759-4706-aed4-1d01ac4414d7,,65.2.10,1965.2 Legs Galilée,"Signature
en bas à droite
Ch Camoin
Etiquette
au verso sur le cadre
Galeries Georges Petit / 8, rue de Sèze, Paris / exposition / prop. M. Marcel Bernheim
Mention
au verso sur le châssis
HS 2264 / KL ATXX /n° [?]","Signature
lower right
Ch Camoin
Label
on verso on frame
Galeries Georges Petit / 8, rue de Sèze, Paris / exhibition / prop. Mr. Marcel Bernheim
Mention
on reverse of frame
HS 2264 / KL ATXX /n° [?]","Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°8",,"Cliché Ville de Nancy © ADAGP, Paris, 2021",
2019-02-13,,0,W0_147,Room_11,La rêveuse,Julius Pascin,1920-1930,0_0729,available,0.905,1.095,0.27,0.35,1.24,1.34,1.11,1.2,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/65-2-81-la-reveuse-0e097ea1-eb85-48e5-a4d6-7f3bbf06d0e6,,65.2.81,1965.2 Legs Galilée,"Signature
en bas à droite
Pasquin
Etiquette
au verso sur le cadre
Carnegie Institute, Pittsburg / exposition / prop : M. Bernheim
Numéro
au verso sur la toile
craie blanche
86
Numéro
au verso sur le châssis
Pastel bleu
n° 17 / photo
Etiquette
au verso sur le cadre
R Lerondelle. Paris / exposition Pittsburgh / n° 91
Cachet
au verso sur le cadre
de la douane","Signature
lower right
Pasquin
Label
on verso on frame
Carnegie Institute, Pittsburg / exhibition / prop : M. Bernheim
Number
on verso on canvas
white chalk
86
Number
on verso on stretcher
Blue pastel
n° 17 / photo
Label
on verso on frame
R Lerondelle. Paris / Pittsburgh exhibition / n° 91
Stamp
on reverse of frame
customs","Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°81",,Cliché Gilbert Mangin,
2019-02-13,,0,W0_170,Room_7,Pipe d'eau douce,Etienne Cournault,1927,0_0731,available,1.55,0.64,3.37,3.52,3.9,04.04,0.79,0.92,"Painted mirror and photographic collage.
Paint on the parts where the tint is removed with a scraper or nitric acid, glued paper for the eyes.",,https://collections-mba.nancy.fr/fr/notice/96-2-1-pipe-d-eau-douce-1fa64f30-6e6b-4ddf-bf3e-d288defd018f,,96.2.1,1996.2 Achat avec participation Flot-Garandeau,,,"Salmon Béatrice (dir.), Collection du musée des beaux-arts de Nancy. Regards, Réunion des musées nationaux, 1999
p.220
Blandine Chavanne (dir.), Eclats : Collection du musée des Beaux-arts de Nancy, Somogy, 2005
p.190, ill.","Don de Catherine Charoy, membre des Amis du Musée - Association Emmanuel Héré, avec l'aide du FRAM, 1996",Cliché Michel Bourguet,
2019-02-13,,0,W0_170,Room_7,La Bête,Etienne Cournault,1928,0_0733,available,0.94,0.61,2.6,2.61,3.2,3.21,01.09,1.1,Painted and engraved mirror,,https://collections-mba.nancy.fr/fr/notice/73-3-1-la-bete-8b65a7c0-e8cc-4c0c-ae34-fb2eb92289f0,,73.3.1,1973.3 Achat,"Date
au verso sur le bois
au crayon
E. Cournault / 1928 / la bête
Etiquette
au verso sur le bois
en noir
B 69/15","Date
on verso on wood
in pencil
E. Cournault / 1928 / the beast
Label
on wood reverse
in black
B 69/15",,n°6 de la vente,"Cliché Ville de Nancy, P. Buren",
2019-02-13,,0,W0_170,Room_7,Le taurillon,Etienne Cournault,Circa 1930,0_0735,available,0.315,0.315,02.07,2.1,2.31,2.35,1.71,1.81,Mounted under painted and eglomized glass,,https://collections-mba.nancy.fr/fr/notice/72-5-1-le-taurillon-9acbf3fb-bd90-401f-8f95-24fd9c8b451c,,72.5.1,1972.5 Achat,Non signé,,,,Cliché Michel Bourguet,
2019-02-13,,0,W0_170,Room_7,Le lion et le moucheron,Etienne Cournault,Circa 1930,0_0737,available,0.315,0.315,1.69,1.72,1.94,1.97,1.28,1.38,Mounted under painted and eglomized glass,,https://collections-mba.nancy.fr/fr/notice/72-5-2-le-lion-et-le-moucheron-90b37b46-9d2d-4790-83a0-dc0298499ce5,,72.5.2,1972.5 Achat,Non signé,,"Claire Stoullig (dir.), Musée des beaux-arts de Nancy : A-Z, Artlys, 2012
p.55, ill. ; p.54",,Cliché Michel Bourguet,
2019-02-13,,0,W0_170,Room_7,Figure Masque allongé,Etienne Cournault,Circa 1944,0_0739,available,1.34,0.68,0.8,0.92,1.4,1.51,0.89,0.99,Oil and sand on plywood,,https://collections-mba.nancy.fr/fr/notice/d-2011-2-1-figure-masque-allonge-ed9323de-972a-4bec-9274-2d195d813706,,D.2011.2.1,D.2011.2 Dépôt Musée national d'art moderne,,,,,Cliché Michel Bourguet,
2019-02-13,,0,W0_170,Room_7,Tête d'homme,Etienne Cournault,1930,0_0741,available,0.69,0.595,0.18,0.26,0.69,0.78,1.56,1.63,Oil and sand on canvas,,https://collections-mba.nancy.fr/fr/notice/94-6-1-tete-d-homme-c441a60f-398a-45b2-a562-9556f813e3f7,,94.6.1,"1994.6 Achat Galerie Roland, Browse et Delbanco","Signature et date
en bas à gauche
E. Cournault 1930
Inscription
au verso sur le châssis
en noir
E. Cournault / 49 R. Gabrielle 18/ Tête d'homme (1930) n°1
Tampon
au verso sur la toile
illisible","Signature and date
lower left
E. Cournault 1930
Inscription
on reverse on stretcher
in black
E. Cournault / 49 R. Gabrielle 18/ Tête d'homme (1930) n°1
Stamp
verso on canvas
illegible",,Achat avec la participation de la SLAAM et de Pont-à-Mousson SA,Cliché Claude Philippot,
2019-02-13,,0,W0_170,Room_7,Tête d'homme à la cravate,Etienne Cournault,Circa 1925-1930,0_0742,available,0.69,0.593,0.18,0.26,0.69,0.78,0.84,0.92,Oil and sand on canvas,,https://collections-mba.nancy.fr/fr/notice/94-6-2-tete-d-homme-a-la-cravate-f39b3dc5-35cd-4aa3-9ce2-9ff81ed5bbc2,,94.6.2,"1994.6 Achat Galerie Roland, Browse et Delbanco","Signature et date
en bas à gauche
E. Cournault 1930
Inscription
au verso sur le châssis
en noir
E. Cournault / 49 R. Gabrielle 18/ Tête d'homme (1930) n°1
Tampon
au verso sur la toile
illisible","Signature and date
lower left
E. Cournault 1930
Inscription
on reverse on stretcher
in black
E. Cournault / 49 R. Gabrielle 18/ Tête d'homme (1930) n°1
Stamp
verso on canvas
illegible",,Achat avec la participation de la SLAAM et de Pont-à-Mousson SA,Cliché Claude Philippot,
2019-02-13,,0,W0_171,Room_7,Sous la lampe,Henri Lebasque,1904,0_0749,available,0.55,0.68,,,,,,,Oil on canvas,,https://collections-mba.nancy.fr/fr/notice/d-97-6-1-sous-la-lampe-a0789bb3-03c7-4e54-9f7f-1099aeab723e,,D.97.6.1,D.1997.6 Dépôt Etat 03/07/2002,"Signature
en bas à droite
Lebasque","Signature
lower right
Lebasque","Bazetoux Denise, Henri Lebasque. Catalogue raisonné, tome I, Arteprint, 2008
p.199, fig. 701, ill.",,Cliché Claude Philippot,
2019-02-13,,0,W0_171,Room_11,Le déjeuner des enfants,Pierre Bonnard,Circa 1897,0_0751,available,0.405,0.475,01.04,1.12,1.44,1.53,1.34,1.42,Oil on parquet,"Les scènes d'intérieur à l'éclairage intimiste sont chères à Bonnard. Le peintre représente ici les deux enfants de sa sœur en train de déjeuner sous le ""regard-spectateur"" du chat.
(Une lettre de Charles Terrasse du 25 mai 1964 précise qu'il s'agit des enfants Terrasse, neveux du peintre, vers 1897)",https://collections-mba.nancy.fr/fr/notice/65-2-3-le-dejeuner-des-enfants-71517a9e-f3ff-4bcf-aaa2-c837a032711f,,65.2.3,1965.2 Legs Galilée,"Signature
en haut à gauche
Bonnard
Etiquette
au verso sur le bois
Cadre appt / à Madame / Galilée","Signature
top left
Bonnard
Label
on verso on wood
Frame appt / à Madame / Galilée","""La Chronique des Arts"", Supplément de la Gazette des Beaux-Arts, n°1165, 1966
p.10, fig. 35, ill.
Nancy, Capitale de la Lorraine, Nancy, 1966
p.238, ill.
La Revue du Louvre et des Musées de France, 1968
p.404, fig. 1, ill.
T. Kono, T.Okada, Bonnard : The Book of Great Masters, Zauho Press, 1978
fig. 12, ill.
Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p.86, ill.
Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
n°3
Salmon Béatrice (dir.), Collection du musée des beaux-arts de Nancy. Regards, Réunion des musées nationaux, 1999
p.192
Blandine Chavanne (dir.), Eclats : Collection du musée des Beaux-arts de Nancy, Somogy, 2005
p.164, ill.
Claire Stoullig (dir.), Musée des beaux-arts de Nancy : A-Z, Artlys, 2012
p.83, ill.",,Cliché Claude Philippot,
2019-02-13,,0,W0_171,Room_11,Le Bénédicité,Henri Royer,1899,0_0753,available,0.51,0.585,1.7,1.81,2.14,2.25,1.29,1.4,Oil on wood,"Exposé au Salon des Artistes en 1899, le tableau fut acheté par l’Etat cette même année. Très appréciée de la critique, l’oeuvre présente les membres de la famille du peintre dans un intérieur simple, comme le souligne le Journal des artistes (5 février 1899) : ""Le Bénédicité de M. Royer est une scène de la vie intime d’où se dégage une certaine émotion pieuse qui séduit."" Proche d’Emile Friant, avec lequel il voyagea en Belgique et en Hollande en 1886, Henri Royer fut l’un des grands représentants du naturalisme. Sa foi catholique le conduit par ailleurs à présenter au Salon, en 1898, l’Ex-voto, acheté par l’Etat pour le musée de Quimper. En 1900, il obtient la médaille d’or pour En Flandre, le soir, à l’Exposition universelle.",https://collections-mba.nancy.fr/fr/notice/d-98-10-5-le-benedicite-5a783440-ec5b-4224-87b3-4d06991ffae0,,D.98.10.5,1899 Achat Royer,"Signature et date
en bas à droite
sous le cadre
Henri Royer 99 f.
Cachet
au dos
au dos du panneau, en haut à gauche, rond, avec date
1899
Mention
au dos
au dos du panneau, en rouge
LUX 872","Signature and date
lower right
under the frame
Henri Royer 99 f.
Stamp
on back
on back of panel, top left, round, with date
1899
Mention
on back
on back of panel, in red
LUX 872","Isabelle Compin, Geneviève Lacambre, Anne Roquebert, Catalogue sommaire illustré des peintures du musée d'Orsay, RMN, 1990, t. II, p. 413",,"Cliché Ville de Nancy, P. Buren",
2019-02-13,,0,W0_171,Room_11,Le graveur Vallotton dans son atelier,Edouard Vuillard,1902,0_0755,available,0.605,0.625,2.43,2.53,2.92,03.04,1.24,1.34,Oil on cardboard,,https://collections-mba.nancy.fr/fr/notice/65-2-107-le-graveur-vallotton-dans-son-atelier-e53f9d14-bb6a-4e64-9919-ae96f314d8b7,,65.2.107,1965.2 Legs Galilée,"Signature
en bas à gauche
E. Vuillard
Mention
au verso sur le carton
Crayon. Pour partie à gauche, pour partie à droite
""Félix / Vallotton en train / de graver dans son / atelier de la rue / de Milan / (vers 1902)""
Sur la cheminée le portrait / de Jasinski par Vallotton / actuellement au musée / de Helsingfors""
Etiquette
au verso sur le carton
Etiquette en partie recouverte par une autre : ""17153...""
G. Barges / exposition d'Art contemporain / à Anvers / n° 81 / Vuillard / Le Graveur
Etiquette
au verso sur le carton
Etiquette recouvrant en partie une autre : ""G. Barges...""
17153- 13355 / Vuillard / Le graveur
Numéro
au verso sur le carton
Bleu
17153 R
Numéro
au verso sur le carton
Craie blanche
101
Etiquette
au verso sur le châssis
Chenue : Realita interiore / Mostra realita interiore
Etiquette
au verso sur le châssis
Exposition Edouard Vuillard. Barcelone. 3.12.90 - 27.1.91
Etiquette
au verso sur le châssis
Exposition Lyon 19.09.90 - 19.11.90
","Signature
lower left
E. Vuillard
Mention
on verso on cardboard
Pencil. Partly on the left, partly on the right
“Félix / Vallotton engraving / in his / studio on the rue / de Milan / (circa 1902)”.
On the mantelpiece, the portrait / of Jasinski by Vallotton / currently in the museum / of Helsingfors”.
Label
on verso on cardboard
Label partly covered by another: “17153...”.
G. Barges / contemporary art exhibition / in Antwerp / n° 81 / Vuillard / Le Graveur
Label
verso on cardboard
Label partly covering another: “G. Barges...”
17153- 13355 / Vuillard / The Engraver
Number
on cardboard reverse
Blue
17153 R
Number
on back of cardboard
White chalk
101
Label
on back of frame
Chenue: Realita interiore / Mostra realita interiore
Label
on reverse of stretcher
Edouard Vuillard exhibition. Barcelona. 3.12.90 - 27.1.91
Label
on reverse on stretcher
Lyon exhibition. 19.09.90 - 19.11.90","""La Chronique des Arts"", Supplément de la Gazette des Beaux-Arts, n°1165, 1966
n°1165 et n°36
Denis Rouart, ""Musée des Beaux-Arts de Nancy : La collection Henri Galilée"", La Revue du Louvre et des musées de France, n°6, 1968, p.403-408
p.404
Claude Pétry, Le Musée des Beaux-Arts de Nancy, Coédition Musées et monuments de France, Ville de Nancy et Albin Michel, Nancy, 1989
p.86, ill.
Pierre Kayser, La donation Henri Galilée au Musée des Beaux-Arts de Nancy, Mémoire de maîtrise, Nancy, Université de Nancy II, 1990-1993.
p.371, ill., cat. 107
Arthur Ellridge, Gauguin et les Nabis, Terrail, 1993
p.201-205, ill.",,Cliché Gilbert Mangin,
